transcript_id,chromosome,gene_id,start,mean,mean_height,var,range,skew,peak_count,peak_location,peak_prominence,peak_width,peak_left,peak_right,entropy,annotated,peak_heights,rank,true_peak
ENSMUST00020182773.1,chr2,ENSMUSG00002076673.1,9245816,10.157894736155868,1.1875,5.711911357340719,12.0,-2.985970658797411,2.0,11.0,33.0,1.9600000000000009,10,11,0.5646639521076031,9245644,33.0,1.0,False
ENSMUST00020182773.1,chr2,ENSMUSG00002076673.1,9245816,10.157894736155868,1.1875,5.711911357340719,12.0,-2.985970658797411,2.0,0.0,1.0,1.9600000000000009,0,0,0.5646639521076031,9245644,1.0,2.0,False
ENSMUST00000121712.2,chr2,ENSMUSG00000083423.2,9275217,21.34146341495216,0.9534883720930233,11.980963712076147,23.0,-5.758351214154514,2.0,22.0,39.0,1.9599999999999973,21,22,0.2287207447761076,9275321,39.0,1.0,False
ENSMUST00000121712.2,chr2,ENSMUSG00000083423.2,9275217,21.34146341495216,0.9534883720930233,11.980963712076147,23.0,-5.758351214154514,2.0,0.0,1.0,1.9600000000000009,0,0,0.2287207447761076,9275321,1.0,2.0,False
ENSMUST00000144870.2,chr2,ENSMUSG00000079604.10,9357067,1.1935483869165182,0.775,17.059313215400625,20.0,3.5347043668927145,2.0,0.0,28.0,1.9600000000000009,0,0,0.42425409852044593,9357300,28.0,1.0,False
ENSMUST00000144870.2,chr2,ENSMUSG00000079604.10,9357067,1.1935483869165182,0.775,17.059313215400625,20.0,3.5347043668927145,2.0,19.0,1.0,1.9600000000000009,18,19,0.42425409852044593,9357300,1.0,2.0,False
ENSMUST00000254192.1,chr2,ENSMUSG00000122661.1,9475679,761.4347826093435,0.04523107177974434,174944.94139886583,997.0,-1.2232783231906068,3.0,996.0,34.0,1.9600000000000364,995,996,0.9260842469165586,9476918,34.0,1.0,False
ENSMUST00000254192.1,chr2,ENSMUSG00000122661.1,9475679,761.4347826093435,0.04523107177974434,174944.94139886583,997.0,-1.2232783231906068,3.0,18.0,7.0,1.9600000000000009,17,18,0.9260842469165586,9476918,7.0,2.0,False
ENSMUST00000254192.1,chr2,ENSMUSG00000122661.1,9475679,761.4347826093435,0.04523107177974434,174944.94139886583,997.0,-1.2232783231906068,3.0,0.0,1.0,1.9600000000000009,0,0,0.9260842469165586,9476918,1.0,3.0,False
ENSMUST00000253326.1,chr2,ENSMUSG00000079603.5,9599126,15.5,1.0526315789473684,15.35,18.0,-2.638847889682988,2.0,17.0,34.0,1.9600000000000009,16,17,0.6914730081901992,9599012,34.0,1.0,False
ENSMUST00000253326.1,chr2,ENSMUSG00000079603.5,9599126,15.5,1.0526315789473684,15.35,18.0,-2.638847889682988,2.0,7.0,1.0,2.960000000000001,6,8,0.6914730081901992,9599012,1.0,2.0,False
ENSMUST00000191950.2,chr2,ENSMUSG00000104276.2,9636014,25.39007092267275,3.0,7.727277299934612,27.0,-6.61414115155182,3.0,26.0,129.0,1.9599999999999937,25,26,0.4435572922974942,9636153,129.0,1.0,False
ENSMUST00000191950.2,chr2,ENSMUSG00000104276.2,9636014,25.39007092267275,3.0,7.727277299934612,27.0,-6.61414115155182,3.0,0.0,1.0,1.9600000000000009,0,0,0.4435572922974942,9636153,1.0,2.0,False
ENSMUST00000191950.2,chr2,ENSMUSG00000104276.2,9636014,25.39007092267275,3.0,7.727277299934612,27.0,-6.61414115155182,3.0,16.0,1.0,2.960000000000001,15,17,0.4435572922974942,9636153,1.0,3.0,False
ENSMUST00000102976.4,chr2,ENSMUSG00000015619.11,9883617,30.10569105669856,4.6415094339622645,13.704276554960671,33.0,-5.217669899263457,3.0,31.0,223.0,1.9733636363636364,30,31,0.5522445263556992,9883412,223.0,1.0,False
ENSMUST00000102976.4,chr2,ENSMUSG00000015619.11,9883617,30.10569105669856,4.6415094339622645,13.704276554960671,33.0,-5.217669899263457,3.0,0.0,1.0,1.9600000000000009,0,0,0.5522445263556992,9883412,1.0,2.0,False
ENSMUST00000102976.4,chr2,ENSMUSG00000015619.11,9883617,30.10569105669856,4.6415094339622645,13.704276554960671,33.0,-5.217669899263457,3.0,13.0,1.0,2.960000000000001,12,14,0.5522445263556992,9883412,1.0,3.0,False
ENSMUST00000366190.1,chr2,ENSMUSG00000141625.1,9886081,15.247126435860991,4.702702702702703,6.576859558726382,17.0,-4.129099187550433,2.0,16.0,156.0,1.9600000000000009,15,16,0.5104712295382131,9885950,156.0,1.0,False
ENSMUST00000366190.1,chr2,ENSMUSG00000141625.1,9886081,15.247126435860991,4.702702702702703,6.576859558726382,17.0,-4.129099187550433,2.0,0.0,2.0,2.9400000000000013,0,1,0.5104712295382131,9885950,2.0,2.0,False
ENSMUST00000286400.1,chr2,ENSMUSG00000025783.4,9885908,1.0243902429938316,3.0,10.901844140392624,21.0,4.0033934910856965,3.0,0.0,106.0,1.9600000000000009,0,0,0.7031201369590984,9886057,106.0,1.0,False
ENSMUST00000286400.1,chr2,ENSMUSG00000025783.4,9885908,1.0243902429938316,3.0,10.901844140392624,21.0,4.0033934910856965,3.0,10.0,1.0,1.9600000000000009,9,10,0.7031201369590984,9886057,1.0,2.0,False
ENSMUST00000286400.1,chr2,ENSMUSG00000025783.4,9885908,1.0243902429938316,3.0,10.901844140392624,21.0,4.0033934910856965,3.0,20.0,1.0,1.9600000000000009,19,20,0.7031201369590984,9886057,1.0,3.0,False
ENSMUST00000114862.8,chr2,ENSMUSG00000061186.16,10375069,1.0571428574621677,2.1875,15.42530612244898,28.0,4.575278588986747,3.0,0.0,94.0,1.9600000000000009,0,0,0.5552408606395739,10375320,94.0,1.0,False
ENSMUST00000114862.8,chr2,ENSMUSG00000061186.16,10375069,1.0571428574621677,2.1875,15.42530612244898,28.0,4.575278588986747,3.0,16.0,1.0,1.9600000000000009,15,16,0.5552408606395739,10375320,1.0,2.0,False
ENSMUST00000114862.8,chr2,ENSMUSG00000061186.16,10375069,1.0571428574621677,2.1875,15.42530612244898,28.0,4.575278588986747,3.0,27.0,1.0,1.9599999999999937,26,27,0.5552408606395739,10375320,1.0,3.0,False
ENSMUST00000114864.9,chr2,ENSMUSG00000061186.16,10377098,0.8186157513409853,7.482142857142857,11.91936705760391,36.0,5.650083013945666,4.0,0.0,386.0,1.9600000000000009,0,0,0.49067897898197005,10377246,386.0,1.0,False
ENSMUST00000114864.9,chr2,ENSMUSG00000061186.16,10377098,0.8186157513409853,7.482142857142857,11.91936705760391,36.0,5.650083013945666,4.0,12.0,3.0,9.91,6,15,0.49067897898197005,10377246,3.0,2.0,False
ENSMUST00000114864.9,chr2,ENSMUSG00000061186.16,10377098,0.8186157513409853,7.482142857142857,11.91936705760391,36.0,5.650083013945666,4.0,24.0,1.0,3.9599999999999937,22,25,0.49067897898197005,10377246,1.0,3.0,False
ENSMUST00000114864.9,chr2,ENSMUSG00000061186.16,10377098,0.8186157513409853,7.482142857142857,11.91936705760391,36.0,5.650083013945666,4.0,35.0,1.0,1.9599999999999937,34,35,0.49067897898197005,10377246,1.0,4.0,False
ENSMUST00000103778.4,chr2,ENSMUSG00000119771.1,10478770,20.5,0.03225806451612903,420.25,42.0,,2.0,0.0,1.0,1.9600000000000009,0,0,0.6931471805599453,10479029,1.0,1.0,False
ENSMUST00000103778.4,chr2,ENSMUSG00000119771.1,10478770,20.5,0.03225806451612903,420.25,42.0,,2.0,41.0,1.0,1.9599999999999937,40,41,0.6931471805599453,10479029,1.0,2.0,False
ENSMUST00000239649.1,chr2,ENSMUSG00000119793.1,10482448,59.166666666045785,0.04195804195804196,2845.805555555555,123.0,0.007464856162293642,4.0,3.0,1.0,1.9600000000000009,2,3,1.791759469228055,10482720,1.0,1.0,False
ENSMUST00000239649.1,chr2,ENSMUSG00000119793.1,10482448,59.166666666045785,0.04195804195804196,2845.805555555555,123.0,0.007464856162293642,4.0,16.0,1.0,1.9600000000000009,15,16,1.791759469228055,10482720,1.0,2.0,False
ENSMUST00000239649.1,chr2,ENSMUSG00000119793.1,10482448,59.166666666045785,0.04195804195804196,2845.805555555555,123.0,0.007464856162293642,4.0,111.0,1.0,1.960000000000008,110,111,1.791759469228055,10482720,1.0,3.0,False
ENSMUST00000239649.1,chr2,ENSMUSG00000119793.1,10482448,59.166666666045785,0.04195804195804196,2845.805555555555,123.0,0.007464856162293642,4.0,122.0,1.0,1.9599999999999795,121,122,1.791759469228055,10482720,1.0,4.0,False
ENSMUST00000239933.1,chr2,ENSMUSG00000119385.1,10483506,22.0,0.11764705882352941,336.25,48.0,-0.1445054625683116,3.0,0.0,3.0,1.9600000000000009,0,0,1.4941751382893085,10483608,3.0,1.0,False
ENSMUST00000239933.1,chr2,ENSMUSG00000119385.1,10483506,22.0,0.11764705882352941,336.25,48.0,-0.1445054625683116,3.0,38.0,2.0,1.9599999999999937,37,38,1.4941751382893085,10483608,2.0,2.0,False
ENSMUST00000239933.1,chr2,ENSMUSG00000119385.1,10483506,22.0,0.11764705882352941,336.25,48.0,-0.1445054625683116,3.0,21.0,1.0,1.9600000000000009,20,21,1.4941751382893085,10483608,1.0,3.0,False
ENSMUST00000103833.4,chr2,ENSMUSG00000077021.4,10512289,1.405537459999323,3.1979166666666665,69.38114197498118,172.0,15.117025857455856,5.0,0.0,551.0,1.9600000000000009,0,0,0.6156273789003514,10512440,551.0,1.0,False
ENSMUST00000103833.4,chr2,ENSMUSG00000077021.4,10512289,1.405537459999323,3.1979166666666665,69.38114197498118,172.0,15.117025857455856,5.0,26.0,3.0,3.9399999999999977,24,27,0.6156273789003514,10512440,3.0,2.0,False
ENSMUST00000103833.4,chr2,ENSMUSG00000077021.4,10512289,1.405537459999323,3.1979166666666665,69.38114197498118,172.0,15.117025857455856,5.0,10.0,2.0,1.9600000000000009,9,10,0.6156273789003514,10512440,4.0,3.0,False
ENSMUST00000103833.4,chr2,ENSMUSG00000077021.4,10512289,1.405537459999323,3.1979166666666665,69.38114197498118,172.0,15.117025857455856,5.0,70.0,1.0,1.960000000000008,69,70,0.6156273789003514,10512440,1.0,4.0,False
ENSMUST00000103833.4,chr2,ENSMUSG00000077021.4,10512289,1.405537459999323,3.1979166666666665,69.38114197498118,172.0,15.117025857455856,5.0,171.0,1.0,1.9599999999999795,170,171,0.6156273789003514,10512440,1.0,5.0,False
ENSMUST00000102207.3,chr2,ENSMUSG00000119247.1,10481036,9.75,0.11764705882352941,31.6875,14.0,-1.1547005383792515,2.0,13.0,3.0,1.9600000000000009,12,13,0.5623351446188083,10481156,3.0,1.0,False
ENSMUST00000102207.3,chr2,ENSMUSG00000119247.1,10481036,9.75,0.11764705882352941,31.6875,14.0,-1.1547005383792515,2.0,0.0,1.0,1.9600000000000009,0,0,0.5623351446188083,10481156,1.0,2.0,False
ENSMUST00000240134.1,chr2,ENSMUSG00000119498.1,10490843,10.0,0.04878048780487805,100.0,21.0,,2.0,0.0,1.0,1.9600000000000009,0,0,0.6931471805599453,10490945,1.0,1.0,False
ENSMUST00000240134.1,chr2,ENSMUSG00000119498.1,10490843,10.0,0.04878048780487805,100.0,21.0,,2.0,20.0,1.0,1.9600000000000009,19,20,0.6931471805599453,10490945,1.0,2.0,False
ENSMUST00000240383.1,chr2,ENSMUSG00000119559.1,10498199,31.75,0.05128205128205128,544.6875,58.0,-0.2133160488400348,3.0,0.0,1.0,1.9600000000000009,0,0,1.3862943611198906,10498320,1.0,1.0,False
ENSMUST00000240383.1,chr2,ENSMUSG00000119559.1,10498199,31.75,0.05128205128205128,544.6875,58.0,-0.2133160488400348,3.0,19.0,1.0,1.9600000000000009,18,19,1.3862943611198906,10498320,1.0,2.0,False
ENSMUST00000240383.1,chr2,ENSMUSG00000119559.1,10498199,31.75,0.05128205128205128,544.6875,58.0,-0.2133160488400348,3.0,57.0,1.0,1.960000000000008,56,57,1.3862943611198906,10498320,1.0,3.0,False
ENSMUST00000239893.1,chr2,ENSMUSG00000119161.1,10493294,22.5,0.030303030303030304,506.25,46.0,,2.0,0.0,1.0,1.9600000000000009,0,0,0.6931471805599453,10493409,1.0,1.0,False
ENSMUST00000239893.1,chr2,ENSMUSG00000119161.1,10493294,22.5,0.030303030303030304,506.25,46.0,,2.0,45.0,1.0,1.9599999999999937,44,45,0.6931471805599453,10493409,1.0,2.0,False
ENSMUST00020183298.1,chr2,ENSMUSG00002075055.1,10472584,0.807453416287899,3.22,10.739323328575287,30.0,5.5407421436351605,3.0,0.0,147.0,1.9600000000000009,0,0,0.4495382691275534,10472879,147.0,1.0,False
ENSMUST00020183298.1,chr2,ENSMUSG00002075055.1,10472584,0.807453416287899,3.22,10.739323328575287,30.0,5.5407421436351605,3.0,13.0,3.0,2.9200000000000017,12,14,0.4495382691275534,10472879,3.0,2.0,False
ENSMUST00020183298.1,chr2,ENSMUSG00002075055.1,10472584,0.807453416287899,3.22,10.739323328575287,30.0,5.5407421436351605,3.0,29.0,1.0,1.9599999999999937,28,29,0.4495382691275534,10472879,1.0,3.0,False
ENSMUST00000102172.3,chr2,ENSMUSG00000076126.3,10472584,0.0,0.14285714285714285,0.0,1.0,,1.0,0.0,3.0,1.9600000000000009,0,0,0.0,10472600,3.0,0.0,False
ENSMUST00000102074.3,chr2,ENSMUSG00000076028.3,10478972,139.70175438560545,0.30158730158730157,1479.0163127116032,169.0,-2.9336839508719117,5.0,151.0,48.0,1.9599999999999795,150,151,0.7587715681029947,10479243,48.0,1.0,False
ENSMUST00000102074.3,chr2,ENSMUSG00000076028.3,10478972,139.70175438560545,0.30158730158730157,1479.0163127116032,169.0,-2.9336839508719117,5.0,0.0,1.0,1.9600000000000009,0,0,0.7587715681029947,10479243,1.0,2.0,False
ENSMUST00000102074.3,chr2,ENSMUSG00000076028.3,10478972,139.70175438560545,0.30158730158730157,1479.0163127116032,169.0,-2.9336839508719117,5.0,15.0,1.0,1.9600000000000009,14,15,0.7587715681029947,10479243,1.0,3.0,False
ENSMUST00000102074.3,chr2,ENSMUSG00000076028.3,10478972,139.70175438560545,0.30158730158730157,1479.0163127116032,169.0,-2.9336839508719117,5.0,31.0,1.0,1.9599999999999937,30,31,0.7587715681029947,10479243,1.0,4.0,False
ENSMUST00000102074.3,chr2,ENSMUSG00000076028.3,10478972,139.70175438560545,0.30158730158730157,1479.0163127116032,169.0,-2.9336839508719117,5.0,168.0,1.0,1.9599999999999795,167,168,0.7587715681029947,10479243,1.0,5.0,False
ENSMUST00020182435.1,chr2,ENSMUSG00002076835.1,10489780,93.77358490601182,0.3680555555555556,768.7789248843002,124.0,-2.508984515047073,5.0,102.0,40.0,1.960000000000008,101,102,1.097889849558128,10490060,40.0,1.0,False
ENSMUST00020182435.1,chr2,ENSMUSG00002076835.1,10489780,93.77358490601182,0.3680555555555556,768.7789248843002,124.0,-2.508984515047073,5.0,0.0,2.0,1.9600000000000009,0,0,1.097889849558128,10490060,2.0,2.0,False
ENSMUST00020182435.1,chr2,ENSMUSG00002076835.1,10489780,93.77358490601182,0.3680555555555556,768.7789248843002,124.0,-2.508984515047073,5.0,29.0,1.0,1.9599999999999937,28,29,1.097889849558128,10490060,1.0,3.0,False
ENSMUST00020182435.1,chr2,ENSMUSG00002076835.1,10489780,93.77358490601182,0.3680555555555556,768.7789248843002,124.0,-2.508984515047073,5.0,41.0,1.0,1.9599999999999937,40,41,1.097889849558128,10490060,1.0,4.0,False
ENSMUST00020182435.1,chr2,ENSMUSG00002076835.1,10489780,93.77358490601182,0.3680555555555556,768.7789248843002,124.0,-2.508984515047073,5.0,123.0,1.0,1.9599999999999795,122,123,1.097889849558128,10490060,1.0,5.0,False
ENSMUST00020183400.1,chr2,ENSMUSG00002076944.1,10482245,72.7142857145518,0.112,967.9183673469388,105.0,-1.2204312048587087,4.0,69.0,6.0,1.960000000000008,68,69,1.5367224694372192,10482520,6.0,1.0,False
ENSMUST00020183400.1,chr2,ENSMUSG00002076944.1,10482245,72.7142857145518,0.112,967.9183673469388,105.0,-1.2204312048587087,4.0,98.0,3.0,1.960000000000008,97,98,1.5367224694372192,10482520,3.0,2.0,False
ENSMUST00020183400.1,chr2,ENSMUSG00002076944.1,10482245,72.7142857145518,0.112,967.9183673469388,105.0,-1.2204312048587087,4.0,0.0,1.0,1.9600000000000009,0,0,1.5367224694372192,10482520,1.0,3.0,False
ENSMUST00020183400.1,chr2,ENSMUSG00002076944.1,10482245,72.7142857145518,0.112,967.9183673469388,105.0,-1.2204312048587087,4.0,10.0,1.0,1.9600000000000009,9,10,1.5367224694372192,10482520,1.0,4.0,False
ENSMUST00000116854.3,chr2,ENSMUSG00000080504.3,10476282,0.5326086953282356,2.13953488372093,8.422849716446125,23.0,6.150892324872193,2.0,0.0,88.0,1.9600000000000009,0,0,0.23911858059162538,10476454,88.0,1.0,False
ENSMUST00000116854.3,chr2,ENSMUSG00000080504.3,10476282,0.5326086953282356,2.13953488372093,8.422849716446125,23.0,6.150892324872193,2.0,22.0,1.0,1.9599999999999973,21,22,0.23911858059162538,10476454,1.0,2.0,False
ENSMUST00000103760.4,chr2,ENSMUSG00000076948.4,10507899,2451.5646853148937,0.22807017543859648,10536.696864761116,2488.0,-23.81608625952732,4.0,2455.0,519.0,1.9600000000000364,2454,2455,0.5666958388922442,10510531,519.0,1.0,False
ENSMUST00000103760.4,chr2,ENSMUSG00000076948.4,10507899,2451.5646853148937,0.22807017543859648,10536.696864761116,2488.0,-23.81608625952732,4.0,2469.0,3.0,2.9200000000000728,2468,2470,0.5666958388922442,10510531,4.0,2.0,False
ENSMUST00000103760.4,chr2,ENSMUSG00000076948.4,10507899,2451.5646853148937,0.22807017543859648,10536.696864761116,2488.0,-23.81608625952732,4.0,0.0,1.0,1.9600000000000009,0,0,0.5666958388922442,10510531,1.0,3.0,False
ENSMUST00000103760.4,chr2,ENSMUSG00000076948.4,10507899,2451.5646853148937,0.22807017543859648,10536.696864761116,2488.0,-23.81608625952732,4.0,2487.0,1.0,1.9600000000000364,2486,2487,0.5666958388922442,10510531,1.0,4.0,False
ENSMUST00000239859.1,chr2,ENSMUSG00000119626.1,10483858,0.0,0.047619047619047616,0.0,1.0,,1.0,0.0,1.0,1.9600000000000009,0,0,0.0,10484125,1.0,0.0,False
ENSMUST00000240214.1,chr2,ENSMUSG00000119292.1,10481378,8.428571429103613,0.1206896551724138,149.10204081632654,38.0,1.6871983919343019,3.0,0.0,3.0,1.9600000000000009,0,0,1.277034259466139,10481663,3.0,1.0,False
ENSMUST00000240214.1,chr2,ENSMUSG00000119292.1,10481378,8.428571429103613,0.1206896551724138,149.10204081632654,38.0,1.6871983919343019,3.0,10.0,1.0,1.9600000000000009,9,10,1.277034259466139,10481663,1.0,2.0,False
ENSMUST00000240214.1,chr2,ENSMUSG00000119292.1,10481378,8.428571429103613,0.1206896551724138,149.10204081632654,38.0,1.6871983919343019,3.0,37.0,1.0,1.9599999999999937,36,37,1.277034259466139,10481663,1.0,3.0,False
ENSMUST00020182166.1,chr2,ENSMUSG00002075541.1,10484769,0.0,0.09523809523809523,0.0,1.0,,1.0,0.0,2.0,1.9600000000000009,0,0,0.0,10484975,2.0,0.0,False
ENSMUST00020182061.1,chr2,ENSMUSG00002076577.1,10492037,164.85714285634458,0.01639344262295082,21706.693877551017,407.0,0.7772293317081232,5.0,101.0,3.0,1.960000000000008,100,101,1.475076311054695,10492317,3.0,1.0,False
ENSMUST00020182061.1,chr2,ENSMUSG00002076577.1,10492037,164.85714285634458,0.01639344262295082,21706.693877551017,407.0,0.7772293317081232,5.0,0.0,1.0,1.9600000000000009,0,0,1.475076311054695,10492317,1.0,2.0,False
ENSMUST00020182061.1,chr2,ENSMUSG00002076577.1,10492037,164.85714285634458,0.01639344262295082,21706.693877551017,407.0,0.7772293317081232,5.0,68.0,1.0,1.960000000000008,67,68,1.475076311054695,10492317,1.0,3.0,False
ENSMUST00020182061.1,chr2,ENSMUSG00002076577.1,10492037,164.85714285634458,0.01639344262295082,21706.693877551017,407.0,0.7772293317081232,5.0,377.0,1.0,1.9600000000000364,376,377,1.475076311054695,10492317,1.0,4.0,False
ENSMUST00020182061.1,chr2,ENSMUSG00002076577.1,10492037,164.85714285634458,0.01639344262295082,21706.693877551017,407.0,0.7772293317081232,5.0,406.0,1.0,1.9600000000000364,405,406,1.475076311054695,10492317,1.0,5.0,False
ENSMUST00020183131.1,chr2,ENSMUSG00002076075.1,10487245,0.0,0.047619047619047616,0.0,1.0,,1.0,0.0,1.0,1.9600000000000009,0,0,0.0,10487422,1.0,0.0,False
ENSMUST00000103861.4,chr2,ENSMUSG00000077049.4,10478561,0.78527607396245,4.6571428571428575,6.389476457525687,15.0,3.4146834025445814,2.0,0.0,146.0,1.9600000000000009,0,0,0.5214275297001065,10478741,146.0,1.0,False
ENSMUST00000103861.4,chr2,ENSMUSG00000077049.4,10478561,0.78527607396245,4.6571428571428575,6.389476457525687,15.0,3.4146834025445814,2.0,12.0,2.0,3.9400000000000013,9,12,0.5214275297001065,10478741,2.0,2.0,False
ENSMUST00000200654.3,chr2,ENSMUSG00000119566.1,10486082,82.31034482829273,0.24369747899159663,499.1105826397147,99.0,-3.3602074050594486,3.0,88.0,26.0,1.960000000000008,87,88,0.44624376141549016,10486344,26.0,1.0,False
ENSMUST00000200654.3,chr2,ENSMUSG00000119566.1,10486082,82.31034482829273,0.24369747899159663,499.1105826397147,99.0,-3.3602074050594486,3.0,0.0,1.0,2.960000000000001,0,1,0.44624376141549016,10486344,1.0,2.0,False
ENSMUST00000200654.3,chr2,ENSMUSG00000119566.1,10486082,82.31034482829273,0.24369747899159663,499.1105826397147,99.0,-3.3602074050594486,3.0,98.0,1.0,1.960000000000008,97,98,0.44624376141549016,10486344,1.0,3.0,False
ENSMUST00020181764.1,chr2,ENSMUSG00002076617.1,10484903,200.27777777798474,0.0743801652892562,2367.533950617284,222.0,-3.8578214799597905,3.0,211.0,15.0,1.9599999999999795,210,211,0.6336632569776564,10485175,15.0,1.0,False
ENSMUST00020181764.1,chr2,ENSMUSG00002076617.1,10484903,200.27777777798474,0.0743801652892562,2367.533950617284,222.0,-3.8578214799597905,3.0,0.0,1.0,1.9600000000000009,0,0,0.6336632569776564,10485175,1.0,2.0,False
ENSMUST00020181764.1,chr2,ENSMUSG00002076617.1,10484903,200.27777777798474,0.0743801652892562,2367.533950617284,222.0,-3.8578214799597905,3.0,221.0,1.0,1.9599999999999795,220,221,0.6336632569776564,10485175,1.0,3.0,False
ENSMUST00020182840.1,chr2,ENSMUSG00002076388.1,10491643,1.266666667535901,0.5555555555555556,5.662222222222223,7.0,1.4634600304331435,1.0,0.0,11.0,2.76,0,1,0.7298712099831164,10491756,11.0,0.0,False
ENSMUST00020181834.1,chr2,ENSMUSG00002075738.1,10489049,112.5,0.023391812865497075,4218.75,151.0,-1.1547005383792517,2.0,150.0,3.0,1.9599999999999795,149,150,0.5623351446188083,10489300,3.0,1.0,False
ENSMUST00020181834.1,chr2,ENSMUSG00002075738.1,10489049,112.5,0.023391812865497075,4218.75,151.0,-1.1547005383792517,2.0,0.0,1.0,1.9600000000000009,0,0,0.5623351446188083,10489300,1.0,2.0,False
ENSMUST00020182518.1,chr2,ENSMUSG00002076422.1,10496419,3.3294117655605078,0.49707602339181284,285.16207612456725,151.0,7.810476814758197,4.0,0.0,74.0,1.9734246575342471,0,0,0.6955828224066862,10496670,74.0,1.0,False
ENSMUST00020182518.1,chr2,ENSMUSG00002076422.1,10496419,3.3294117655605078,0.49707602339181284,285.16207612456725,151.0,7.810476814758197,4.0,21.0,1.0,1.9600000000000009,20,21,0.6955828224066862,10496670,1.0,2.0,False
